frame_index,stamp_sec,processing_ms,points_in,points_after_range,points_after_self_filter,points_used,cells_updated
436,63.9,5.103,29604,16975,16975,16975,3588
437,64.0,5.559,29513,16884,16884,16884,3548
438,64.1,4.756,29210,16581,16581,16581,3467
439,64.2,4.552,28760,16131,16131,16131,3391
440,64.3,4.807,28237,15608,15608,15608,3318
441,64.4,4.806,27801,15172,15172,15172,3220
442,64.5,4.729,27415,14786,14786,14786,3162
443,64.6,4.725,27091,14462,14462,14462,3088
444,64.7,4.598,26700,14071,14071,14071,3036
445,64.8,4.403,26364,13735,13735,13735,2963
446,64.9,4.151,26155,13526,13526,13526,2944
447,65.0,4.601,25880,13251,13251,13251,2851
448,65.1,4.122,26085,13456,13456,13456,2874
449,65.2,4.579,27260,14631,14631,14631,3079
450,65.3,4.331,28510,15881,15881,15881,3245
451,65.4,4.598,29069,16440,16440,16440,3321
452,65.5,4.904,29400,16771,16771,16771,3361
453,65.6,4.836,29571,16942,16942,16942,3398
454,65.7,5.178,29679,17050,17050,17050,3417
455,65.8,4.555,29733,17104,17104,17104,3443
456,65.9,4.591,29777,17148,17148,17148,3465
457,66.0,4.626,29812,17183,17183,17183,3479
458,66.1,5.591,29754,17125,17091,17091,3413
459,66.2,4.472,29233,16604,16105,16105,2928
460,66.3,4.346,29130,16501,15725,15725,2708
461,66.4,4.597,29942,17313,16515,16515,2870
462,66.5,4.47,30222,17593,16767,16767,2962
463,66.6,4.417,30196,17567,16538,16538,2763
464,66.7,4.531,30118,17489,16286,16286,2561
465,66.8,4.42,30233,17604,16456,16456,2608
466,66.9,5.054,30451,17822,16921,16921,2839
467,67.0,4.971,30594,17965,17223,17223,2969
468,67.1,5.069,30688,18059,17250,17250,2908
469,67.2,4.944,30865,18236,17273,17273,2813
470,67.3,4.859,31054,18425,17415,17415,2782
471,67.4,4.745,31229,18600,17702,17702,2883
472,67.5,4.949,31418,18789,18055,18055,3019
473,67.6,5.111,31664,19035,18334,18334,3080
474,67.7,5.165,31887,19258,18454,18454,3004
475,67.8,4.768,32101,19471,18561,18561,2946
476,67.9,5.097,32335,19706,18829,18829,3009
477,68.0,4.965,32546,19917,19375,19375,3299
478,68.1,5.919,32783,20154,20142,20142,3726
479,68.2,5.357,33040,20411,20411,20411,3800
480,68.3,5.174,33280,20652,20652,20652,3861
481,68.4,5.288,33470,20840,20840,20840,3888
482,68.5,6.236,33676,21047,21047,21046,3915
483,68.6,5.328,33867,21238,21238,21238,3963
484,68.7,5.413,34031,21402,21402,21402,3999
485,68.8,5.382,34222,21593,21593,21593,4040
486,68.9,5.252,34367,21737,21737,21737,4073
487,69.0,5.237,34491,21862,21862,21862,4091
488,69.1,5.189,34594,21965,21965,21965,4131
489,69.2,5.38,34700,22071,22071,22071,4149
490,69.3,5.742,34790,22161,22161,22161,4164
491,69.4,5.68,34802,22173,22173,22173,4174
492,69.5,5.901,34867,22238,22238,22238,4176
493,69.6,5.551,34974,22345,22345,22345,4216
494,69.7,5.704,35067,22438,22438,22438,4232
495,69.8,6.226,35112,22483,22483,22483,4243
496,69.9,5.392,35153,22524,22524,22524,4231
497,70.0,7.138,35205,22576,22576,22544,4249
498,70.1,6.366,35214,22585,22585,22572,4258
499,70.2,6.123,35236,22607,22607,22607,4268
500,70.3,7.312,35254,22625,22625,22625,4284
501,70.4,6.29,35273,22644,22644,22644,4272
502,70.5,7.549,35227,22598,22598,22598,4263
503,70.6,6.853,34740,22111,22111,22111,4175
504,70.7,5.731,32956,20327,20327,20327,3883
505,70.8,5.554,31182,18553,18553,18553,3565
506,70.9,5.724,30404,17775,17775,17775,3457
507,71.0,5.044,29950,17321,17321,17321,3471
508,71.1,4.962,29571,16942,16930,16930,3460
509,71.2,4.597,28699,16070,15581,15580,2943
510,71.3,4.508,28144,15515,15305,15305,2936
511,71.4,5.007,28867,16238,16238,16238,3201
512,71.5,5.018,29715,17086,17086,17086,3425
513,71.6,7.005,30362,17733,17733,17733,3605
514,71.7,5.584,30841,18212,18209,18209,3671
515,71.8,5.228,31197,18568,18496,18496,3592
516,71.9,7.544,31897,19268,19268,19268,3734
517,72.0,6.296,32690,20061,20061,20061,3913
518,72.1,6.462,33417,20788,20788,20788,4105
519,72.2,7.681,34029,21400,21400,21400,4239
520,72.3,7.167,34474,21845,21843,21843,4294
521,72.4,6.81,34799,22170,22170,22170,4347
522,72.5,6.743,35172,22543,22543,22543,4456
523,72.6,7.787,35554,22925,22925,22925,4607
524,72.7,7.843,35813,23184,23184,23184,4733
525,72.8,6.571,35858,23229,23229,23229,4771
526,72.9,6.023,35837,23208,23208,23208,4750
527,73.0,6.431,35833,23204,23204,23204,4753
528,73.1,7.562,35864,23235,23235,23235,4784
529,73.2,6.046,35950,23321,23321,23321,4845
530,73.3,6.15,35984,23355,23355,23355,4847
531,73.4,6.466,35941,23312,23312,23312,4864
532,73.5,6.59,35868,23239,23239,23239,4842
533,73.6,6.266,35840,23211,23211,23211,4832
534,73.7,6.666,35823,23194,23194,23194,4808
535,73.8,6.973,35847,23218,23218,23218,4824
536,73.9,6.459,35850,23221,23221,23221,4773
537,74.0,6.747,35860,23231,23231,23231,4731
538,74.1,6.465,35891,23262,23262,23262,4738
539,74.2,5.983,35971,23342,23342,23342,4618
540,74.3,6.02,36055,23426,23426,23426,4609
541,74.4,6.133,36200,23571,23571,23571,4487
542,74.5,6.567,36423,23794,23794,23794,4384
543,74.6,6.577,36669,24040,24040,24040,4309
544,74.7,6.667,36861,24232,24232,24232,4294
545,74.8,6.651,36986,24357,24357,24357,4340
546,74.9,6.377,37066,24437,24437,24437,4334
547,75.0,6.572,37108,24479,24479,24478,4352
548,75.1,6.996,37123,24494,24494,24476,4375
549,75.2,6.668,37082,24453,24453,24439,4421
550,75.3,6.991,37003,24374,24374,24372,4483
551,75.4,6.49,36916,24287,24287,24287,4609
552,75.5,6.897,36865,24236,24236,24236,4655
553,75.6,6.704,36824,24195,24195,24195,4697
554,75.7,6.47,36799,24170,24170,24170,4712
555,75.8,6.431,36776,24147,24147,24147,4669
556,75.9,6.671,36798,24169,24169,24169,4679
557,76.0,6.405,36826,24197,24197,24197,4638
